,Unnamed: 0,Site_EUI,pos,Tax_Parcel,Years_Repo,Site_Energ,Gross_Sq_F,GHG_Emissi,ZIP,ShapeSTLen,EnergyStar,Pct_Gas,Reported,Pct_Electr,Address,GHG_Intens,Year_Built,Property_T,Water_Inte
146,146,127.8," -71.1326286233361,42.2967964404295",Not Available,"2014, 2015, 2016",6419933.3,50242.0,371.524975,2132,787.878127,100,0.505987,Yes,0.494013,1245 Centre Street,7.394709,1980,Hospital (General Medical & Surgical),0.0
147,147,434.2," -71.10737536,42.33872076",401916000,"2014, 2015, 2016",126550422.6,291451.0,8748.5,2215,755.69016,4,0.0,Yes,0.254901,450 Brookline ave,30.0,2010,Medical Office,16.615486
148,148,173.0," -71.0811192,42.3327667",Not Available,"2014, 2015, 2016",316523998.4,1829394.0,24938.6,2111,7279.601207,77,0.009127,Yes,0.412098,800 Washington St,13.6,1982,Hospital (General Medical & Surgical),26.128543
149,149,0.3," -71.0565163,42.3510033",304309000,"2014, 2015, 2016",32000.9,91464.0,1.7,2108,477.952395,100,0.999999,Yes,0.0,711 Atlantic,0.0,1900,Office,0.0
150,150,116.6," -71.1669339,42.3503915",304486000,"2014, 2015, 2016",29326345.1,251464.0,2574.5,2111,909.330911,56,0.007054,Yes,0.609162,600 Washington Street,10.2,1903,Office,8.188846
151,151,101.1," -71.0611528615451,42.363959645865",301646010,"2014, 2015, 2016",6078168.7,60104.0,439.6,2114,303.70595,74,0.559707,Yes,0.440293,155 Portland St,7.3,2004,Hotel,7.879675
152,152,105.9," -71.0583778,42.3076775",1704417000,2016,9770666.2,92300.0,558.4,02124-4799,1774.522998,100,0.907446,Yes,0.092554,2061 Dorchester Ave.,6.1,1927,Senior Care Community,3007.939328
153,153,75.7," -71.1246259,42.363655",2200500000,"2014, 2015, 2016",5828693.6,77029.0,424.4,2163,906.264418, ,0.548612,Yes,0.451388,125 Western Avenue,5.5,1963,College/University,23.663815
154,154,253.2," -71.1289869971686,42.2988154629671",1902600000,"2014, 2016",115203157.2,454917.0,6967.153888,2130,3686.973692,30,0.444629,Yes,0.37957,1153 Centre Street,15.31522,1903,Hospital (General Medical & Surgical),57.140094
155,155,59.6," -71.1244336210619,42.36324455",2200268000,"2014, 2015, 2016",4225602.7,70849.0,396.3,2138,729.566577,74,0.06778,Yes,0.93222,114 Western Ave,5.6,1925,Office,6.96693
156,156,0.0," -71.0595677,42.3604823", ,"2014, 2015",0.0,0.0,0.0,2210,3951.945635, ,0.0,No,0.0, ,0.0, , ,0.0
157,157,80.9," -71.0926912,42.3469348",501230000,"2014, 2015, 2016",18518855.3,229043.0,1791.3,2116,593.390586,69,0.0,Yes,0.999263,399 Boylston St,7.8,1984,Office,10.118187
158,158,54.9," -71.0529376153846,42.3576967692308",303995000,"2014, 2015, 2016",713483.3,13000.0,69.0,2109,215.467334,52,0.0,Yes,1.0,64 Broad Street,5.3,1847,Office,8.369231
159,159,124.0," -71.0584603224359,42.3527552",304246010,"2014, 2015, 2016",129332337.4,1043218.0,12330.0,2111,1771.566106,70,0.030559,Yes,0.966058,One Lincoln Street,11.8,2003,Financial Office,18.157854
160,160,46.0," -71.0563192916667,42.353825375",Not Available,"2014, 2015, 2016",16861938.8,366650.0,1631.3,2110,696.124936,87,0.0,Yes,1.0,160 Federal Street,4.4,1929,Office,11.209055
161,161,81.9," -71.05629,42.355419",304410000,"2014, 2015, 2016",120988965.1,1478145.0,10065.5,2110,980.117773,81,0.0,Yes,0.553433,100 Federal St.,6.8,1970,Office,11.23293
162,162,98.5," -71.0510155,42.3506088",Not Available,2016,2720892.4,27610.0,182.7,2110,417.570916,64,0.67835,Yes,0.32165,87 Summer Street,6.6,1877,Office,414.686708
163,163,106.2," -71.0425516666667,42.3453814583333",602825000,"2014, 2015, 2016",50404227.8,474728.0,4876.4,2210,1173.663282, ,0.0,Yes,1.0,70 Fargo Street,10.3,1905,Office,10.235545
164,164,198.8," -71.1039978024072,42.3374333556294",401882000,"2014, 2015, 2016",35783895.1,180027.0,2493.2,2115,805.31378, ,4.5e-05,Yes,0.231498,260 Longwood Ave,13.8,1905,College/University,0.392163
165,165,513.2," -71.1031857258065,42.3371153387097",401882000,"2014, 2015, 2016",102353559.0,199440.0,7181.2,2115,1036.885363, ,0.002156,Yes,0.242154,200 Longwood Ave,36.0,1992,Laboratory,99.363217
166,166,358.0," -71.1028422040816,42.3377870612245",401849000,"2014, 2015, 2016",201503364.4,562781.0,15924.6,2115,1901.42854, ,0.00353,Yes,0.417744,77 Avenue Louis Pasteur,28.3,2003,Laboratory,50.479671
167,167,517.8," -71.1051800833333,42.3376145833333",401849000,"2014, 2015, 2016",153036165.8,295537.0,10755.9,2115,712.150797, ,0.000401,Yes,0.249362,4 Blackfan St,36.4,1992,Laboratory,140.297492
168,168,108.1," -71.1032455233512,42.3373796690254",401850000,"2014, 2015, 2016",17918611.0,165820.0,1309.7,2115,1616.671342,54,0.0,Yes,0.266568,107 Avenue Louis Pasteur,7.9,1927,Residence Hall/Dormitory,26.162707
169,169,226.6," -71.1032183064516,42.3371292096774",401882000,"2014, 2015, 2016",30239214.6,133445.0,2187.5,2115,944.14536, ,0.002414,Yes,0.307066,220 Longwood,16.4,1905,Laboratory,75.962382
170,170,183.4," -71.1037582,42.3353572",401882000,"2014, 2015, 2016",29857183.3,162771.0,2072.6,2115,558.949098, ,0.0,Yes,0.238763,10 Shattuck St,12.7,1963,Library,6.04346
171,171,486.9," -71.1037590108313,42.3373461447926",401882000,"2014, 2015, 2016",44614198.5,91622.0,3133.6,2115,528.761568, ,0.000365,Yes,0.238474,250 Longwood,34.2,1977,Laboratory,34.863897
172,172,146.9," -71.1012777272727,42.3362034545455",401872000,"2014, 2015, 2016",9037499.9,61540.0,672.6,2115,842.553124, ,0.0,Yes,0.3241,180 Longwood,10.9,1920,Other,6.784205
173,173,147.6," -71.1042235537206,42.33564455",401882000,"2014, 2015, 2016",10755146.7,72877.0,878.1,2115,546.78005,3,0.0,Yes,0.592675,25 Shattuck St,12.0,1905,Office,6.877341
174,174,209.6," -71.1035226373483,42.3372523767993",401882000,"2014, 2015, 2016",28584270.2,136368.0,2145.7,2115,1003.872111, ,1.3e-05,Yes,0.458534,240 Longwood,15.7,1905,Laboratory,24.133228
175,175,68.9," -71.0280232591569,42.3440703901541",02674-016,"2014, 2015, 2016",25946279.2,376447.0,2174.4,2210,2703.216715,66,0.296624,Yes,0.703376,88 Black Falcon Ave.,5.8,1910,Non-Refrigerated Warehouse,4.897901
176,176,60.5," -71.1065902396604,42.341799435926",402000000,"2014, 2015, 2016",5929953.7,98044.0,500.4,2215,867.897473, ,0.283329,Yes,0.716671,180 Riverway,5.1,1967,College/University,25.977112
177,177,83.6," -71.1182843852116,42.2694697243781",400985100,"2015, 2016",72158282.2,863000.0,5967.9,2116,721.739825,65,0.068534,Yes,0.56738,110 Huntington Ave,6.9,1983,Hotel,45.442642
178,178,84.9," -71.0511127755102,42.3598150612245",Not Available,"2014, 2015, 2016",29711801.7,350000.0,2396.9,2109,1373.492148,61,0.368436,Yes,0.631564,296 State Street,6.8,1990,Hotel,58.137143
179,179,107.9," -71.0602524,42.3582926",Not Available,2016,22656093.8,209999.0,1650.4,2116,645.379627,31,0.547817,Yes,0.452183,275 Tremont Street,7.9,2005,Hotel,57.557417
180,180,123.1," -71.0541072,42.3541385",3351813,"2015, 2016",49924212.9,405633.0,3558.7,2210,830.870678,45,0.583607,Yes,0.416393,606 Congress Street,8.8,2008,Hotel,35.122882
181,181,0.0," -71.1020021566205,42.35056862806",Not Available,"2015, 2016",0.0,0.0,0.0,2215,275.668875, ,0.0,Yes,0.0,233 Bay State Road,0.0,1968,Not Available,0.0
182,182,68.8," -71.0851370719761,42.3464136",401327000,"2015, 2016",27093638.1,393752.0,2286.5,2115,632.196139,66,0.104991,Yes,0.638911,40 Dalton Street,5.8,2007,Hotel,47.570552
183,183,87.1," -71.0623374617882,42.3560524215897",304800000,"2014, 2015, 2016",5648278.9,64884.0,546.4,2111,315.094791,36,1.8e-05,Yes,0.999983,141 tremont street,8.4,1969,Office,13.40238
184,184,54.9," -71.0510155,42.3506088",0304561000 0304562000,"2014, 2015, 2016",3436448.0,62622.0,332.5,2110,423.413593,75,0.0,Yes,1.0,71-77 Summer St.,5.3,1901,Office,17.073872
185,185,62.0," -71.0509988257979,42.3506714885107",0602701002 0602701001,"2014, 2015, 2016",6208666.1,100096.0,581.5,2210,477.828323,75,0.07067,Yes,0.92933,250 summer st,5.8,1903,Office,13.082441
186,186,48.9," -71.0756987428571,42.3485784571429",401088000,"2014, 2015, 2016",8030355.9,164124.0,757.4,2116,585.398013,81,0.055743,Yes,0.944257,441 stuart st,4.6,1937,Office,21.226024
187,187,64.3," -71.0510155,42.3506088",0601163005 0601163015 0601163025 0601164005,"2014, 2015, 2016",13896515.9,216012.0,1148.5,2210,1038.675055,87,0.32316,Yes,0.67684,253 summer st,5.3,1902,Office,10.196193
188,188,87.2," -71.0557639,42.355387",304666000,"2014, 2015, 2016",8239100.6,94438.0,698.5,2110,579.647118,60,0.274363,Yes,0.725638,100 franklin st,7.4,1908,Office,11.382071
189,189,482.5," -71.0387245,42.3486431486486",602673121,"2015, 2016",36505853.8,75661.0,2696.7,2110,567.894176, ,0.524291,Yes,0.475709,250 Northern Ave,35.6,2010,Restaurant,154.970196
190,190,55.3," -71.0591579,42.357734",302864000,"2014, 2015, 2016",3136014.2,56742.0,281.5,2110,362.395173,84,0.0,Yes,0.769961,27 School Street,5.0,1903,Office,35.056924
191,191,54.6," -71.0608498394058,42.3531034164839",304504000,"2014, 2015, 2016",5907219.7,108106.0,459.0,2111,659.54035,94,0.436589,Yes,0.563411,99 Chauncy Street,4.2,1968,Office,6.892309
192,192,126.7," -71.0723419230769,42.3367708461538",304482000,"2015, 2016",20457207.9,161486.0,1898.9,2111,639.123255,9,0.0,Yes,0.870695,8 HARRISON AVE,11.8,1905,Office,41.235773
193,193,210.0," -71.0858555686186,42.3461604524361",401314000,"2015, 2016",25047282.8,119288.0,2332.7,2115,941.805077,1,0.082843,Yes,0.917157,41 BELVIDERE ST,19.6,1905,Office,39.58487
194,194,198.2," -71.0644307708333,42.3511504895833",304925000,"2014, 2015, 2016",12884932.4,65000.0,881.6,2116,413.170683,22,0.649261,Yes,0.350739,19 Stuart Street,13.6,2012,Hotel,62.698462
195,195,0.0," -71.0595677,42.3604823", ,2015,0.0,0.0,0.0,2110,776.448831, ,0.0,No,0.0, ,0.0, , ,0.0
196,196,76.6," -71.0510155,42.3506088",02689-000,"2014, 2015, 2016",9379215.1,122500.0,770.1,2210,632.735867,80,0.335441,Yes,0.664559,320 Summer Street,6.3,2013,Office,10.988571
197,197,0.0," -71.0595677,42.3604823", ,2014,0.0,0.0,0.0,2210,576.151597, ,0.0,No,0.0, ,0.0, , ,0.0
198,198,263.0," -71.0490896741726,42.37858565",Not Available,2016,66550692.0,253054.0,3673.431023,2129,1223.841875,72,0.783376,Yes,0.216624,300 First Ave,14.516392,2012,Hospital (General Medical & Surgical),39.919938
199,199,92.0," -71.0618463325814,42.3623252607249",302622000,"2014, 2015, 2016",10242317.4,111338.0,737.8,2114,545.50367,74,0.56643,Yes,0.43357,25 New Chardon Street,6.6,1967,Office,1454.628249
200,200,81.8," -71.0772380318662,42.3511169629304",501339000,"2014, 2015, 2016",4186223.0,51150.0,337.6,2116,394.358408,60,0.369235,Yes,0.630765,137 Newbury St.,6.6,1929,Office,15.356794
201,201,67.6," -71.0510155,42.3506088",602699000,"2014, 2015, 2016",5003413.3,74046.0,477.4,2210,384.611552,68,0.030314,Yes,0.969686,274 Summer St,6.4,1899,Office,11.375361
202,202,174.3," -71.1064048,42.3501002",25887291000,"2014, 2015, 2016",29226603.3,167671.0,1903.1,2215,1005.307412, ,0.72493,Yes,0.27507,765 Commonwealth Avenue,11.4,1964,College/University,1.146292
203,203,42.9," -71.1064048,42.3501002",Not Available,2016,1952371.2,45500.0,159.3,2446,2084.416271,99,0.0,Yes,0.328629,910 Commonwealth Avenue,3.5,1950,Office,3.435165
204,204,186.8," -71.1154282,42.3513867",2100399000,"2014, 2015, 2016",20129046.0,107773.0,1387.3,2215,670.767768,16,0.637244,Yes,0.361887,881 Commonwealth Avenue,12.9,1915,Office,13.897729
205,205,67.9," -71.1064048,42.3501002",2100468000,"2014, 2015, 2016",5281804.8,77750.0,384.1,2215,503.714537,75,0.550437,Yes,0.449563,1019 Commonwealth Avenue,4.9,1977,Residence Hall/Dormitory,31.598714
206,206,0.3," -71.1249395,42.3533562",Not Available,"2014, 2015, 2016",20654.4,73500.0,2.0,2215,826.721392, ,0.0,Yes,1.000007,664 Malvern Street,0.0,1962,Other - Stadium,10.383673
207,207,91.7," -71.11727467438,42.2678388176484",Not Available,"2014, 2015, 2016",4607028.4,50266.0,326.7,2215,151.945704, ,0.591947,Yes,0.408053,260-266 Huntington Avenue,6.5,1924,Performing Arts,14.542633
208,208,102.8," -71.0961315,42.3490383",503749000,"2014, 2015, 2016",5136835.3,49950.0,347.4,2215,367.344856,70,0.66724,Yes,0.33276,648 Beacon Street,7.0,1942,Medical Office,17.733734
209,209,423.2," -71.1064048,42.3501002",Not Available,"2014, 2015, 2016",15601962.6,36865.0,956.4,2215,557.740639,1,0.812378,Yes,0.187622,983-985 Commonwealth Avenue,25.9,1981,Office,5.040011
210,210,83.3," -71.1042186,42.3492641",2100347001,"2014, 2015, 2016",35414579.7,425007.0,2231.8,2215,1321.231119,77,0.772993,Yes,0.227007,700 Commonwealth Avenue,5.3,1966,Residence Hall/Dormitory,66.233497
211,211,156.8," -71.10899,42.3508927",25887291000,"2014, 2015, 2016",31693521.0,202105.0,2034.2,2215,993.318977, ,0.74634,Yes,0.25366,775 Commonwealth Avenue,10.1,1963,College/University,49.041835
212,212,90.8," -71.1120632773166,42.350496778699",2100397000,"2014, 2015, 2016",18834613.7,207318.0,1271.0,2215,940.95614, ,0.670646,Yes,0.329354,855 Commonwealth Avenue,6.1,1919,College/University,0.842667
213,213,130.0," -71.099723,42.3488848",504140000,"2014, 2015, 2016",16417407.4,126333.0,1121.4,2215,487.595706,1,0.651209,Yes,0.34761,580 Commonwealth Avenue,8.9,2004,Multifamily Housing,52.512803
214,214,85.7," -71.0976397501434,42.3502857830947",503757001,"2014, 2015, 2016",5948173.8,69435.0,377.4,2215,505.909408,88,0.763183,Yes,0.236817,11-19 Deerfield Street,5.4,1925,Office,10.522071
215,215,75.6," -71.1207877420238,42.353505356706",2100402000,"2014, 2015, 2016",34127291.5,451494.0,2556.7,2215,1131.586818,50,0.499893,Yes,0.49928,273-277 Babcock Street,5.7,1963,Residence Hall/Dormitory,36.315654
216,216,51.9," -71.1156834,42.3522328",2100401000,"2014, 2015, 2016",19979592.0,384971.0,1380.4,2215,962.185476,84,0.632213,Yes,0.364594,10 Buick Street,3.6,2000,Residence Hall/Dormitory,49.130974
217,217,105.0," -71.099146,42.35014",504003000,"2014, 2015, 2016",13527479.9,128887.0,850.2,2215,817.545554,55,0.776859,Yes,0.223141,140 Bay State Road,6.6,1958,Residence Hall/Dormitory,50.045389
218,218,155.7," -71.1116058496039,42.3504426801054",2100398000,"2014, 2015, 2016",14943807.0,95968.0,894.6,2215,747.761835, ,0.845277,Yes,0.154723,871 Commonwealth Avenue,9.3,1926,College/University,7.90576
219,219,155.2," -71.1238443195576,42.3541003064668",2100414000,"2014, 2015, 2016",10119448.4,65198.0,660.3,2215,1025.819693,4,0.721915,Yes,0.278085,120 Ashford Street,10.1,1958,Distribution Center,5.58146
220,220,280.5," -71.1065724,42.3500102",Not Available,"2014, 2015, 2016",81090821.7,289059.0,5943.3,2215,828.736628, ,0.537558,Yes,0.462442,6-8 St. Mary's Street,20.6,1997,Laboratory,28.675461
221,221,98.2," -71.117708171708,42.352225",2100401000,"2014, 2015, 2016",29771122.5,303285.0,2329.1,2215,1345.704972, ,0.424282,Yes,0.575718,925 Commonwealth Avenue,7.7,2004,Indoor Arena,2.521391
222,222,29.7," -71.1016222287932,42.350531860851",Not Available,"2014, 2015, 2016",3865962.4,130204.0,276.4,2215,354.285601, ,0.578847,Yes,0.421153,213-217 Bay State Road,2.1,2003,Worship Facility,4.473749
223,223,208.1," -71.1155588845808,42.3515917808921",2100400000,"2014, 2015, 2016",20026391.8,96215.0,1381.5,2215,677.969386,14,0.636258,Yes,0.363742,25 Buick Street,14.4,1928,Office,22.554695
224,224,226.9," -71.1041666795859,42.3478073119559",2100201000,"2014, 2015, 2016",15081781.1,66456.0,834.6,2215,697.491277,1,0.949001,Yes,0.050999,10-18 Buswell Street,12.6,1924,Multifamily Housing,73.478693
225,225,95.9," -71.1064048,42.3501002",Not Available,"2014, 2015, 2016",8391873.7,87469.0,487.8,2215,1042.09147,79,0.885237,Yes,0.114763,722-728 Commonwealth Avenue,5.6,1974,Residence Hall/Dormitory,66.091987
226,226,90.6," -71.1059622077528,42.348133814052",Not Available,"2014, 2015, 2016",3348326.2,36968.0,198.7,2215,850.596954,84,0.857034,Yes,0.142966,514-522 Park Drive,5.4,1915,Residence Hall/Dormitory,30.12876
227,227,66.6," -71.104594,42.347686",Not Available,"2014, 2015, 2016",2331808.5,35036.0,139.3,2215,478.975756,87,0.848292,Yes,0.151708,22-24 Buswell Street,4.0,1914,Multifamily Housing,38.748716
228,228,93.5," -71.0903216,42.350867",503696000,"2014, 2015, 2016",6616740.4,70768.0,389.6,2215,674.396529,76,0.867929,Yes,0.132071,512 Beacon Street,5.5,1926,Residence Hall/Dormitory,39.433077
229,229,97.7," -71.1236146,42.354458",Not Available,"2014, 2015, 2016",9407114.2,96292.0,660.8,2215,1183.024931, ,0.607283,Yes,0.392717,100 Ashford Street,6.9,2002,Other - Stadium,3.563121
230,230,127.4," -71.10434728125,42.34671178125",Not Available,"2014, 2015, 2016",4504115.5,35364.0,254.0,2215,315.278897,17,0.924984,Yes,0.075016,856-862 Beacon Street,7.2,1985,Multifamily Housing,7.999661
231,231,129.2," -71.1164827023379,42.35176125",2100401000,"2014, 2015, 2016",37068652.0,286901.0,2716.7,2215,1393.379955, ,0.537621,Yes,0.462379,915 Commonwealth Avenue,9.5,2004,Fitness Center/Health Club/Gym,2.665379
232,232,91.2," -71.0969244,42.3502982",503743000,"2014, 2015, 2016",10833372.2,118821.0,706.8,2215,645.888199,59,0.722118,Yes,0.277882,91 Bay State Road,5.9,1923,Residence Hall/Dormitory,44.874223
233,233,132.5," -71.1061564341796,42.3472680200808",Not Available,"2014, 2015, 2016",7723900.6,58302.0,446.2,2215,867.732883,60,0.893448,Yes,0.106552,40-48 Buswell Street,7.7,1896,Residence Hall/Dormitory,46.761689
234,234,133.7," -71.1095197699561,42.3501875611713",25887291000,"2014, 2015, 2016",29226603.3,218657.0,1903.1,2215,1115.090151, ,0.72493,Yes,0.27507,771 Commonwealth Avenue,8.7,1966,Library,0.879002
235,235,177.5," -71.097794,42.350048",Not Available,"2014, 2015, 2016",21958186.1,123678.0,1623.7,2215,320.631861, ,0.522603,Yes,0.477397,100 Bay State Road,13.1,2012,Office,44.021572
236,236,71.8," -71.1210369,42.3528916",2100412001,"2014, 2015, 2016",6320711.9,88000.0,443.3,2215,926.433473, ,0.609841,Yes,0.390159,300 Babcock Street,5.0,1986,College/University,3.910227
237,237,0.0," -71.0595677,42.3604823", ,2014,0.0,0.0,0.0,2210,360.82901, ,0.0,No,0.0, ,0.0, , ,0.0
238,238,50.1," -71.054654,42.357315",304026000,"2014, 2015, 2016",11713910.2,233763.0,1133.3,2110,1050.247869,86,0.0,Yes,1.0,2 Oliver St.,4.8,1900,Office,13.159482
239,239,83.9," -71.1175401823351,42.2682759432248",402304000,"2014, 2015, 2016",8257933.4,98468.0,626.8,2115,2426.724385,87,0.248458,Yes,0.307963,220 Huntington Avenue,6.4,1961,Hotel,71.034245
240,240,78.9," -71.1176229453192,42.2526359256126",302804000,"2014, 2015, 2016",11554137.4,146388.0,762.4,2110,717.48874,92,0.704922,Yes,0.295078,11 Beacon Street,5.2,1911,Office,9.780173
241,241,0.0," -71.0595677,42.3604823", ,"2014, 2015",0.0,0.0,0.0,2210,659.00018, ,0.0,No,0.0, ,0.0, , ,0.0
242,242,0.0," -71.0595677,42.3604823", ,"2014, 2015",0.0,0.0,0.0,2210,580.52072, ,0.0,No,0.0, ,0.0, , ,0.0
243,243,117.8," -71.0565675,42.3546885",304670000,"2014, 2015, 2016",8466670.8,71880.0,769.7,2110,397.815272, ,0.0,Yes,0.807691,50-60 Federal Street,10.7,1910,Office,10.727602
